#{"t_start": 1533046260.8497899, "env_id": "Hopper-v2"}
r,l,t
3095.48263,1000,525.160137
3077.416533,1000,525.570897
3096.799374,1000,525.974851
3171.486307,1000,526.379174
3097.989247,1000,526.783017
3007.595156,1000,527.188719
3135.558021,1000,527.596927
2697.485971,802,527.924403
3020.562485,1000,528.350091
3132.406671,1000,528.774537
2230.191481,657,529.051983
3014.693153,937,529.448748
3102.678391,1000,529.875641
1817.609013,554,530.105846
2847.164458,854,530.452309
791.142936,237,530.548923
3091.791875,1000,530.95666
3189.519151,1000,531.359724
3198.021015,1000,531.769626
848.671945,285,531.887437
3225.234192,988,532.285551
2773.097984,852,532.631165
3215.871765,1000,533.041778
3143.877107,1000,535.960538
3084.716127,1000,536.378024
1878.303995,583,536.640567
3155.170114,1000,537.063717
2756.773247,856,537.426244
2487.781447,767,537.746176
2774.198461,850,538.097159
2056.379352,614,538.356292
669.236992,196,538.439965
3037.060259,1000,538.857916
3252.36975,1000,539.279415
3053.291595,1000,539.701142
3165.889553,1000,540.122771
3119.854025,1000,540.527411
3027.175598,1000,540.931126
3103.270022,1000,541.333443
3096.209677,1000,541.736655
2607.835273,799,542.058115
3023.527128,1000,542.462631
3107.392281,1000,542.866696
3208.206161,1000,543.26985
3132.475609,1000,543.673409
3039.703909,1000,544.077981
2912.642445,916,544.448307
1208.515938,367,544.596708
2027.747626,640,544.854526
1037.681419,296,544.974049
3065.51309,1000,545.37796
3196.282815,1000,545.795413
3112.181747,1000,546.209945
3092.067546,1000,546.629288
3096.974865,1000,547.042724
3034.278685,1000,550.325783
1672.908793,493,550.527323
3114.063919,1000,550.932278
3067.01543,1000,551.339322
2654.052753,856,551.697757
2398.32002,719,552.002608
2964.313934,1000,552.4258
3149.068793,1000,552.849709
2992.167657,1000,553.270954
3019.199816,1000,553.691214
3063.516073,1000,554.11102
2992.445624,1000,554.529281
3049.126176,1000,554.947453
2908.141864,1000,555.362611
3002.943879,1000,555.784306
3098.306534,1000,556.20067
3202.078044,1000,556.608814
3233.526859,1000,557.025799
2915.003755,1000,557.446225
3218.281876,1000,557.860949
3122.240539,1000,558.272459
3114.29576,1000,558.69902
3050.858535,1000,559.124694
3023.771331,1000,559.548491
3305.641769,1000,559.958969
3195.452111,1000,560.363741
1601.406308,501,560.570918
3075.203464,1000,560.988679
3142.89672,1000,561.409168
3173.042308,1000,561.825904
3089.377174,1000,562.231365
3077.187329,1000,562.632322
3043.797046,1000,565.963272
3103.574733,1000,566.384219
3148.65434,1000,566.800963
3086.161534,1000,567.220487
2624.461239,806,567.558649
3068.110472,1000,567.97455
3156.043351,1000,568.397418
3088.924709,1000,568.810255
3048.694431,1000,569.225689
2239.410753,652,569.491208
3151.254268,1000,569.90983
3155.584198,1000,570.332552
2979.464972,1000,570.745981
3012.696484,927,571.126171
3105.363136,1000,571.546467
3068.339821,1000,571.95656
684.965818,208,572.046304
2213.255947,685,572.330536
3139.623629,1000,572.740244
2135.033553,644,573.004584
3155.813999,1000,573.421203
3107.578462,1000,573.842803
2988.179053,1000,574.271841
2757.334908,865,574.63798
3013.392896,1000,575.057306
3062.325243,1000,575.481463
2995.341354,1000,575.89746
1243.623552,393,576.063365
2810.740586,840,576.403857
3073.18986,1000,576.815143
1577.393192,470,577.007617
3031.194326,1000,577.422238
3117.423533,1000,580.60461
605.932701,189,580.686623
3148.530082,1000,581.110623
3188.906304,1000,581.535439
3162.626946,1000,581.954997
3112.125114,1000,582.378607
1328.518267,420,582.558051
3162.133822,1000,582.965415
3191.337626,1000,583.37881
3133.780649,1000,583.799752
3006.348658,1000,584.223463
3142.581602,1000,584.642412
3032.299965,1000,585.050333
3194.709348,1000,585.469685
2906.363591,1000,585.894733
3045.57344,1000,586.317308
3060.00905,1000,586.736811
3019.425823,1000,587.142216
2990.268011,1000,587.546575
3017.727176,1000,587.949666
3173.75621,1000,588.354003
2988.903215,1000,588.76236
2981.807888,1000,589.181248
3124.418325,1000,589.605396
3127.902148,1000,590.018167
3024.823838,1000,590.421112
3084.512452,1000,590.823779
1171.572869,369,590.973696
3031.603615,1000,591.377623
3051.381909,1000,591.756325
1753.036186,557,591.981155
3018.534551,1000,592.405424
3072.214372,1000,595.75013
3007.395199,1000,596.177983
2971.911806,1000,596.600122
3028.240959,1000,597.024505
3134.822776,1000,597.448232
3063.695633,1000,597.87324
3026.721476,1000,598.291251
3124.89781,1000,598.697005
3072.197228,1000,599.121838
3135.326538,1000,599.548985
2547.423042,757,599.862983
833.825192,269,599.974524
3159.304238,1000,600.398438
3082.559297,1000,600.823231
2259.626252,721,601.129505
3122.80871,1000,601.552397
3025.024915,1000,601.974622
3025.692972,1000,602.398636
3032.449839,1000,602.817524
2074.325478,644,603.077685
2992.820441,1000,603.481004
2094.343243,650,603.746172
3080.118647,1000,604.152557
3059.198774,1000,604.562484
3124.404847,1000,604.983878
3050.204824,1000,605.408165
3122.353422,1000,605.825774
1010.500557,312,605.953131
3042.887983,1000,606.358654
3069.704121,1000,606.762718
1759.796748,529,606.977093
3012.632773,1000,607.38072
3070.633587,1000,610.657856
3246.293943,1000,611.064828
3087.117519,1000,611.472927
3059.238457,1000,611.895567
3016.202381,1000,612.319763
3200.938171,1000,612.745994
1535.643259,432,612.931109
3101.279464,1000,613.354968
3127.07257,1000,613.77934
3020.374564,1000,614.206795
2940.892673,915,614.592681
3079.818738,1000,615.015051
3168.743706,1000,615.429155
3139.152092,1000,615.85073
3047.442044,1000,616.263738
3163.235697,1000,616.674034
3040.729303,1000,617.091083
3093.675917,1000,617.514509
3145.021683,1000,617.927065
3122.14006,1000,618.332991
3037.04435,1000,618.755875
667.785772,209,618.845469
3128.816926,1000,619.268456
3217.064573,1000,619.684261
1256.928916,384,619.836553
1971.948181,584,620.067704
3196.20743,1000,620.479634
3177.196378,1000,620.900193
3111.749171,1000,621.320084
3125.117237,1000,621.727929
1022.480667,292,621.85207
3107.706074,1000,622.274438
1672.895634,503,625.32911
3072.990039,1000,625.751564
3139.484526,1000,626.174409
3033.914854,1000,626.59829
3107.83178,1000,627.017652
3119.114159,1000,627.41654
3040.889097,1000,627.835405
284.853008,133,627.89356
3080.117565,1000,628.313318
583.378532,196,628.397563
3092.44123,1000,628.819421
3125.23993,1000,629.229033
3076.683548,1000,629.634624
3035.830358,1000,630.05601
3123.692241,1000,630.466851
868.451269,242,630.565679
3177.846518,971,630.955914
3014.62658,1000,631.369389
3058.814845,1000,631.785987
3090.867428,1000,632.201397
3086.418554,1000,632.619731
3208.473227,1000,633.026681
1905.003036,558,633.251043
2901.331806,1000,633.653818
3075.353503,1000,634.074261
3076.490673,1000,634.496466
3087.658333,1000,634.904773
3046.070048,1000,635.328069
3101.444699,1000,635.73931
2971.365827,1000,636.162158
3057.791072,1000,636.570407
3124.444758,1000,636.976714
3177.265558,1000,640.041176
3084.014465,1000,640.447284
3096.624562,1000,640.860554
3084.59935,1000,641.267156
3054.446191,1000,641.673447
3095.559313,1000,642.079149
3010.536882,1000,642.485106
3143.343677,1000,642.890543
3164.222576,1000,643.295929
3033.617033,1000,643.702858
3321.934597,1000,644.107554
3144.848746,1000,644.514031
3186.648321,1000,644.91954
3174.735078,1000,645.324842
3102.098214,1000,645.731127
3092.891088,1000,646.137246
3068.997307,1000,646.542262
1476.545642,409,646.708087
3158.047919,1000,647.113722
3103.856253,1000,647.518765
2599.630839,796,647.841102
3152.549558,1000,648.246032
3392.20926,1000,648.652259
3141.588613,1000,649.06531
2506.66891,751,649.367465
2391.073913,677,649.646622
3120.778227,1000,650.05596
3122.103416,1000,650.463822
441.454066,175,650.540005
3037.962005,1000,650.953784
3098.859582,1000,651.371774
374.267416,140,651.432794
2482.367657,767,654.532068
2947.834976,881,654.902168
2300.051599,704,655.191964
3195.136854,1000,655.6098
1994.121154,607,655.860445
3184.510677,1000,656.25655
3079.215145,1000,656.668603
3289.804394,1000,657.085302
2637.095831,786,657.416217
3140.119086,1000,657.838552
3133.06935,1000,658.247614
2924.850862,902,658.608705
3169.000141,1000,659.010301
3091.82802,1000,659.420493
3129.466475,1000,659.822188
3191.479063,1000,660.227954
3083.324076,1000,660.616661
3032.498719,1000,661.010148
2071.221941,659,661.286119
3177.77602,1000,661.705542
2353.555262,707,662.004942
3313.070651,1000,662.42669
740.98316,226,662.523421
3126.336181,1000,662.944654
3080.438496,1000,663.35354
3161.445725,1000,663.769789
3080.547495,1000,664.172957
3059.74017,1000,664.577293
3141.516186,1000,664.983171
2319.010464,683,665.269269
3019.683362,1000,665.685049
3178.941474,983,666.06977
3061.143348,1000,669.176904
2335.099938,696,669.460809
3033.196548,1000,669.878054
3187.837469,1000,670.275664
3186.277794,1000,670.702366
3223.580957,1000,671.127261
3104.148705,1000,671.555967
2100.86055,628,671.820482
3166.682601,1000,672.240996
3142.845524,1000,672.667082
3180.727825,1000,673.067747
495.895492,156,673.136468
3082.061735,1000,673.559412
3184.173818,1000,673.980701
3153.275956,1000,674.407947
3067.27317,1000,674.830316
3124.013666,1000,675.236619
3078.171501,1000,675.642738
2390.619154,712,675.933522
3089.192109,1000,676.339749
3127.362875,1000,676.74336
3148.58721,1000,677.162209
3217.087349,1000,677.576645
3163.44452,1000,677.980838
3089.514699,1000,678.409176
3150.763554,1000,678.828754
3135.467262,1000,679.235862
3225.319635,1000,679.647279
3193.726786,1000,680.064049
3188.118393,1000,680.481795
3194.48342,1000,680.895957
1383.699808,413,681.063711
3237.511271,1000,684.152964
3138.779721,1000,684.533903
3229.134167,1000,684.945913
808.320506,229,685.044102
3196.200452,1000,685.46079
3252.572893,1000,685.861858
3204.362831,1000,686.281216
3176.192224,1000,686.689014
3236.600717,1000,687.112074
3136.242802,1000,687.519048
3122.23591,1000,687.924511
2073.885538,616,688.173346
3162.790665,1000,688.57858
3174.713203,1000,688.996652
3192.677292,1000,689.420304
3222.500994,1000,689.829543
3115.360047,1000,690.23523
616.631282,194,690.315519
3118.258922,1000,690.723051
3142.367753,1000,691.147063
2791.831629,832,691.498032
3167.464138,1000,691.905727
978.867041,290,692.023764
1663.271709,507,692.227327
3206.404487,1000,692.633076
3118.692183,1000,693.037216
3204.228208,1000,693.441595
3229.96684,1000,693.854339
3225.82879,1000,694.240823
3137.549761,1000,694.641505
3292.374806,1000,695.063251
3060.288674,1000,695.485186
3194.989753,1000,698.70711
3141.958484,1000,699.117329
3115.205633,1000,699.532327
2002.387695,594,699.783605
3200.684727,1000,700.202316
3231.512299,1000,700.621293
3148.999177,1000,701.035378
2828.565143,848,701.39494
2503.026719,759,701.715764
1661.075508,520,701.937489
3154.00527,1000,702.358951
2942.642077,873,702.72728
3025.081425,893,703.105457
3173.555244,1000,703.529514
2639.026381,780,703.861346
3203.445217,1000,704.284701
3088.472612,1000,704.705872
3187.725763,1000,705.113218
3126.930684,1000,705.521506
1894.915899,582,705.764785
1973.625251,603,706.020665
1499.289011,455,706.212722
3238.053861,1000,706.632846
736.02993,266,706.745206
3257.095871,1000,707.15288
2606.757089,760,707.463347
3141.77693,1000,707.876481
3234.755349,1000,708.29357
2457.741557,719,708.587657
3184.388641,1000,709.007147
3158.092147,938,709.404303
3250.415631,1000,709.824888
3238.287449,1000,712.921117
3200.253048,1000,713.341808
3049.569598,1000,713.765495
3129.498186,1000,714.188243
3063.91491,1000,714.608789
3226.394049,1000,715.031006
3129.668633,1000,715.447323
3139.323064,1000,715.853579
3155.345015,1000,716.277571
2120.525712,641,716.548059
3149.76964,1000,716.964001
3308.468529,1000,717.374445
3297.436792,1000,717.784299
2404.912653,697,718.074783
3230.483929,1000,718.48819
3238.474186,1000,718.897103
3041.660577,1000,719.320557
3208.89961,1000,719.742399
3210.733262,1000,720.149333
3290.034234,986,720.564104
715.533431,212,720.651188
3027.40446,1000,721.056965
3091.21482,1000,721.461677
2661.390265,841,721.80135
3172.862924,1000,722.205937
3213.928961,1000,722.62335
3164.375026,1000,723.027972
3202.502973,1000,723.432071
3169.502144,1000,723.838405
3190.303844,1000,724.255674
2997.973959,893,724.627105
3088.351679,1000,725.04372
3085.05843,1000,728.321656
3150.68276,1000,728.745304
3194.588047,1000,729.165813
3215.91367,1000,729.589388
3178.579992,1000,730.01263
3204.717334,1000,730.437886
3195.303073,1000,730.858561
1566.58431,448,731.046469
3061.678031,1000,731.4445
3142.363331,1000,731.863005
3215.577473,1000,732.276695
3240.479606,1000,732.692134
2058.546141,609,732.941149
3053.41182,1000,733.360514
3143.797769,1000,733.773356
3191.025834,1000,734.181797
3115.027789,1000,734.601508
3176.247692,986,735.004781
3235.902571,1000,735.419518
787.863456,233,735.519332
3226.685799,1000,735.940419
3163.556788,1000,736.347381
3085.443056,1000,736.755716
3153.416005,1000,737.175945
3278.052179,1000,737.600695
3231.941155,1000,738.023482
3224.479708,1000,738.44666
2959.583463,935,738.846302
3204.846467,1000,739.267663
3153.354035,1000,739.692901
3203.761848,1000,740.108017
859.628536,251,740.215104
3350.743572,1000,743.312397
3009.467922,899,743.690845
3189.471337,1000,744.101843
3132.788395,1000,744.51862
3143.870989,1000,744.933954
3060.001348,900,745.312708
3106.539007,1000,745.724763
3113.531052,1000,746.145133
3156.143852,1000,746.566661
3169.510238,1000,746.971024
3177.029054,1000,747.372634
2638.582303,792,747.691463
3236.496457,1000,748.093036
3272.450896,1000,748.501903
3119.629746,1000,748.903605
3096.359141,1000,749.306439
3027.37175,1000,749.709289
3245.538144,1000,750.126394
3037.196263,902,750.500023
3175.143181,1000,750.921837
539.765108,177,750.997879
3165.637536,1000,751.413572
3225.027406,1000,751.83751
3178.51711,1000,752.24551
3142.667699,1000,752.663668
3155.745387,1000,753.074249
3200.655724,1000,753.478312
1684.273384,530,753.695595
3032.211477,921,754.084552
2101.502677,590,754.33455
3186.567911,1000,754.760532
3061.659221,1000,755.187722
3208.92445,1000,758.568914
3182.034791,1000,758.975179
3095.050883,1000,759.390715
3142.99369,1000,759.802177
3143.679529,1000,760.214027
3141.572988,1000,760.637496
1854.534351,556,760.873076
2370.012941,699,761.164221
3142.513265,1000,761.586502
3198.685794,1000,762.004719
2377.441466,705,762.295969
3209.86643,1000,762.707347
3201.149305,1000,763.127166
68.436299,41,763.146546
3093.305469,1000,763.569748
644.36426,193,763.652869
3073.035606,1000,764.074055
3229.19781,1000,764.498639
3076.568389,1000,764.919768
3225.317692,1000,765.339596
2295.86396,673,765.617973
3156.867605,1000,766.020749
3066.621374,1000,766.424963
3094.429178,1000,766.829909
3089.62374,1000,767.235597
3119.041098,1000,767.640278
3173.079916,1000,768.045152
3236.91746,1000,768.451057
3192.718822,1000,768.870106
3097.745209,1000,769.281249
3065.019042,1000,769.695993
3362.667176,1000,770.103138
1308.193513,394,773.02746
3242.412513,1000,773.441298
3181.472775,1000,773.868813
3203.473195,1000,774.293811
3182.337044,1000,774.721044
2653.048579,788,775.055264
3149.438199,1000,775.472453
3173.460315,1000,775.896837
3158.06189,1000,776.314216
3124.35711,960,776.719166
3113.81351,1000,777.127976
3147.166131,1000,777.542923
3220.987641,990,777.958688
2402.589262,695,778.253897
3205.867901,1000,778.678823
3214.254272,1000,779.103617
3197.627758,1000,779.526599
3223.269204,1000,779.95078
809.585992,241,780.052825
1820.336122,541,780.279131
3198.990587,1000,780.698079
3014.341037,1000,781.115385
3234.364141,1000,781.536432
3039.695497,1000,781.957361
974.863187,296,782.083296
3191.201413,1000,782.506098
3156.91308,1000,782.929331
3083.578494,1000,783.349378
3268.830756,1000,783.776124
3195.447644,1000,784.201893
3179.898265,1000,784.623869
3055.180391,1000,785.044781
3163.441609,1000,788.26851
3138.371891,1000,788.67598
3209.451423,1000,789.084485
3126.719378,1000,789.502369
3215.703539,1000,789.927422
3274.769185,1000,790.352365
1258.20969,383,790.517142
3169.518169,1000,790.940213
3163.885907,1000,791.363248
3252.231241,1000,791.783047
3202.956845,1000,792.190952
3200.203994,1000,792.612361
3037.432366,878,792.972253
3201.910921,1000,793.386061
3134.795167,1000,793.794127
3171.331815,1000,794.215089
3122.317333,1000,794.636814
3259.090937,1000,795.058204
3103.315529,1000,795.481732
3256.437436,1000,795.902856
3311.528462,1000,796.31793
3287.385215,1000,796.728942
3241.082108,1000,797.140172
3178.345044,1000,797.546978
3203.420667,1000,797.954593
3182.67028,1000,798.360271
3019.153959,914,798.743842
3246.329435,1000,799.159341
3293.200748,1000,799.563258
3164.988692,1000,799.970419
3021.41279,901,800.33812
3154.710674,1000,800.751088
3274.88614,1000,804.237309
3183.997819,1000,804.648751
2834.28282,816,804.987041
2356.00232,700,805.274373
3211.009022,1000,805.68982
3273.312866,1000,806.097163
3180.732781,1000,806.52194
1902.413607,553,806.750145
3275.438011,1000,807.170432
625.738997,199,807.256004
2747.943754,802,807.591754
2699.492594,766,807.911078
1520.513166,454,808.102031
3263.329197,1000,808.522616
3182.605041,1000,808.947795
2536.340649,747,809.263519
3238.446506,1000,809.681897
3144.204536,1000,810.095396
661.266588,206,810.184188
3236.59591,1000,810.607196
3235.500283,1000,811.029207
3160.405101,938,811.424565
3189.948353,1000,811.847104
3292.770415,1000,812.266591
585.75286,187,812.346424
3259.230409,1000,812.764219
3109.779586,1000,813.187043
1699.024041,493,813.397047
3193.863241,1000,813.82181
3304.490578,1000,814.243798
3200.091761,1000,814.667104
3287.313642,1000,815.091633
3177.579204,1000,818.209701
1208.708855,346,818.350942
3299.158088,960,818.740473
2666.86017,764,819.050992
3227.957529,943,819.438955
3260.172622,1000,819.863423
1037.401739,298,819.989563
856.365393,248,820.09203
2205.897905,658,820.366488
3275.084766,1000,820.785582
3251.031477,1000,821.208219
3182.816011,1000,821.633739
3205.109652,1000,822.057248
3313.23675,1000,822.481601
3283.679329,1000,822.902784
3317.791559,1000,823.326781
3227.600704,1000,823.749922
3238.205535,1000,824.174171
2039.038876,596,824.427244
2912.547228,848,824.782776
3258.202116,1000,825.200194
3224.753586,1000,825.605009
1810.154226,543,825.825078
3227.030261,1000,826.229994
1798.01096,547,826.452197
3226.268402,1000,826.855209
886.361581,254,826.958428
3202.105324,1000,827.359431
3250.883415,1000,827.766873
1221.439878,345,827.899211
1483.799112,414,828.070224
2923.300902,843,828.412875
3239.897434,1000,831.222758
3127.936325,1000,831.629069
3271.220046,1000,832.038419
3134.816369,1000,832.446652
3214.96432,1000,832.869349
3148.709167,1000,833.282537
3191.388143,1000,833.706359
3246.026516,1000,834.121458
3297.007319,1000,834.544795
3231.239517,1000,834.965139
3233.293337,1000,835.37845
3350.309879,1000,835.790527
1544.086265,476,835.992754
3216.401827,1000,836.405817
3408.278696,1000,836.823005
3214.712697,1000,837.241986
3384.974776,1000,837.659736
3247.914031,1000,838.080536
1616.902847,458,838.274393
3216.457366,1000,838.697807
1102.581893,317,838.832524
596.699609,221,838.926062
3202.777184,1000,839.351348
3252.302219,1000,839.773092
3227.508388,1000,840.194739
3192.107732,1000,840.602739
3228.028811,1000,841.017585
3206.595796,1000,841.421968
1904.082604,580,841.656454
3278.208842,1000,842.063827
3268.373032,1000,842.489285
3194.238373,1000,842.903808
3238.429354,1000,845.896343
3217.445764,1000,846.304139
1523.346561,446,846.4856
1317.965425,379,846.645836
3253.506015,1000,847.066109
3279.060299,1000,847.473814
872.684929,252,847.576557
3236.619427,1000,847.982121
3188.866205,1000,848.391571
3279.634321,1000,848.817333
3231.993734,1000,849.249546
3279.444144,1000,849.676565
3217.990971,1000,850.105467
3271.210272,1000,850.530697
3184.851173,1000,850.951102
3210.996099,1000,851.373056
3206.571124,1000,851.788043
3330.480581,1000,852.196229
2194.448873,662,852.466122
3217.913538,1000,852.872836
3282.603115,1000,853.281744
3236.114655,1000,853.689408
3206.90963,1000,854.098655
3164.499801,1000,854.50794
3263.804969,1000,854.917322
3111.324207,1000,855.344121
3198.198854,1000,855.762177
3250.736234,1000,856.170231
3240.934672,1000,856.585924
613.098619,200,856.67178
3237.832978,1000,857.08602
3167.058837,1000,857.516916
3204.053476,1000,860.559167
3209.198421,1000,860.991657
3192.193007,1000,861.403686
3209.398667,1000,861.822963
3203.168975,1000,862.222023
3165.280089,1000,862.635298
3177.693552,1000,863.051401
3217.671277,1000,863.466683
3200.333798,1000,863.875475
3223.723421,1000,864.285891
854.495657,246,864.38502
3175.842671,1000,864.78429
3186.196863,1000,865.204417
3111.433474,927,865.594953
3210.363231,1000,866.017873
3214.624775,1000,866.440308
3188.377279,1000,866.864514
3175.735591,1000,867.282501
3180.768737,1000,867.697883
3229.647884,1000,868.103254
3241.269905,1000,868.505528
3273.741373,1000,868.909769
1968.137374,583,869.144799
3220.808146,1000,869.547103
3127.280653,1000,869.95251
3216.769362,1000,870.35507
3267.63218,1000,870.756577
2530.809122,748,871.058843
3100.097302,1000,871.462025
3191.959275,1000,871.866117
3236.823064,1000,872.268564
3161.730375,1000,872.672541
3136.12108,1000,875.909435
3207.606432,1000,876.331495
3205.983837,1000,876.755525
3220.751862,1000,877.18257
3104.41286,1000,877.578697
3168.363217,1000,877.974653
3046.545912,1000,878.400701
578.265195,188,878.481961
3192.908714,1000,878.905623
3145.286315,1000,879.332622
3196.072435,1000,879.76124
3077.766643,1000,880.183783
893.688172,269,880.289434
3083.122545,1000,880.70186
1641.067441,518,880.920323
3158.75804,1000,881.336962
1089.997588,347,881.485103
3232.19029,1000,881.90433
3197.91146,1000,882.322892
3196.074717,1000,882.741551
3228.209605,1000,883.166273
3195.375841,1000,883.580907
3209.368629,1000,883.993453
3082.948559,1000,884.418282
3184.797955,1000,884.841715
3074.965628,1000,885.264618
3196.996218,1000,885.685238
3175.672907,1000,886.108484
3287.422066,1000,886.529621
3233.794221,1000,886.947223
2161.547128,645,887.221979
3151.984305,1000,887.643409
2913.779323,863,890.717801
3222.00913,1000,891.146671
3110.508025,1000,891.57318
3289.043212,1000,891.999717
3198.982847,1000,892.421446
3241.984829,1000,892.848885
3238.146978,1000,893.262341
3287.453543,1000,893.668716
3237.032486,1000,894.076529
3227.8334,1000,894.493926
1967.733075,566,894.732277
3102.383624,900,895.107234
3176.456675,1000,895.524762
3210.682038,1000,895.946179
3170.07915,1000,896.370401
3211.043053,1000,896.791615
3276.781016,1000,897.218717
3198.411966,1000,897.632798
3225.190032,1000,898.037029
1453.482015,429,898.209612
3222.129053,1000,898.62194
3232.973808,1000,899.039906
3236.308314,1000,899.456316
3183.544272,1000,899.884915
3216.287122,1000,900.335238
3250.491573,1000,900.777984
3236.097942,1000,901.193376
3103.222116,1000,901.605799
3062.889194,1000,902.01818
3152.16422,1000,902.435799
3207.740194,1000,902.871646
3204.341081,1000,903.292812
3078.718424,1000,906.800411
3188.494083,1000,907.216326
3176.301259,1000,907.655028
3156.676172,1000,908.079888
3126.300591,1000,908.505978
3248.104878,1000,908.931023
3203.371569,1000,909.342019
3264.262014,1000,909.758018
3172.317584,1000,910.170993
3216.546447,1000,910.583288
3236.980871,1000,910.990094
3197.676038,1000,911.404744
3176.400308,1000,911.825752
3178.225182,1000,912.248727
3174.074078,1000,912.664363
944.027856,285,912.785621
3184.46475,1000,913.210515
1198.162491,333,913.346091
3098.839585,1000,913.751428
3079.210411,1000,914.166435
3259.198179,1000,914.587677
3096.79275,1000,915.009327
3225.484284,1000,915.43017
1911.004453,568,915.672081
3253.642522,1000,916.092216
3211.426687,1000,916.503186
3058.874541,1000,916.93265
3217.480374,1000,917.341807
2550.829612,738,917.65012
650.910775,216,917.738789
3214.170498,1000,918.149375
3110.889699,1000,918.56338
3203.728638,1000,921.741737
3128.987221,1000,922.158696
3127.718875,1000,922.579086
3141.531469,1000,923.003326
3240.402023,1000,923.435155
3197.376331,1000,923.861684
3180.270786,1000,924.285167
3165.741588,1000,924.707684
3127.633109,1000,925.130258
3162.163377,1000,925.552545
3121.952382,1000,925.978872
3168.801583,1000,926.408646
3164.985117,1000,926.819095
3095.960522,1000,927.224343
3238.687238,1000,927.631911
3182.29718,1000,928.044803
3119.850278,1000,928.459659
3121.758708,1000,928.863081
3170.351123,1000,929.27771
2874.294082,827,929.619431
3149.292857,1000,930.038368
3072.451769,1000,930.471475
3195.380155,1000,930.898985
3114.131826,1000,931.311751
3138.723874,1000,931.72061
3161.136775,1000,932.138017
3215.046688,1000,932.557335
3212.684389,1000,932.975137
3176.823125,1000,933.39986
3106.523775,1000,933.810529
3161.709841,1000,934.244708
3088.244483,1000,934.670114
3200.639344,1000,937.864765
3223.893205,1000,938.273463
3105.510873,1000,938.68047
3127.042204,1000,939.090996
3164.123864,1000,939.511253
3222.960959,1000,939.936262
3161.26976,1000,940.357837
3177.220978,1000,940.77679
3227.764827,1000,941.19676
3195.550288,1000,941.60778
3120.356233,1000,942.033495
3174.558428,1000,942.457046
3195.332556,1000,942.882674
3153.891149,1000,943.31604
3200.326617,1000,943.74115
3162.181408,1000,944.159724
3186.871622,1000,944.586635
2545.860339,782,944.914549
3174.029038,1000,945.333144
3058.226472,1000,945.753429
3212.244855,1000,946.175375
3208.434459,1000,946.588926
3222.606276,1000,947.01477
3132.934886,1000,947.437736
2519.215761,760,947.752755
3107.541465,939,948.147073
3102.179603,1000,948.567966
3213.522318,1000,948.982845
3220.316623,1000,949.390521
3204.413504,1000,949.793638
3223.725868,1000,950.209287
3242.784114,1000,950.63501
3175.937894,1000,953.947052
3153.844896,1000,954.37446
3199.383218,1000,954.802782
403.667085,144,954.862472
635.802928,205,954.945132
954.121928,292,955.071152
3237.233971,1000,955.497261
3151.820243,1000,955.923563
3180.923453,1000,956.345721
1098.840422,305,956.475558
3209.044889,1000,956.898677
3158.316047,1000,957.318358
3150.281793,1000,957.742741
3186.015208,1000,958.157917
3295.152965,1000,958.571631
3239.507715,1000,958.995028
3224.751479,1000,959.425082
3213.84124,1000,959.84087
3127.014638,1000,960.262172
3091.395418,1000,960.685783
3150.435023,1000,961.111719
3147.832605,1000,961.532412
3206.236257,1000,961.945771
1861.766738,558,962.183703
3272.037555,1000,962.601182
3234.175949,1000,963.015579
3156.30393,1000,963.425255
3146.173023,1000,963.83778
3217.488762,1000,964.245548
3202.797231,1000,964.653337
3254.169417,1000,965.06598
3199.96955,1000,965.48779
3152.426115,1000,968.629889
3131.811172,1000,969.061147
3176.745432,1000,969.468633
2126.526959,648,969.732895
3183.901694,1000,970.158747
3148.168448,1000,970.581001
3132.96842,1000,971.006982
3176.774964,1000,971.420444
3131.857029,1000,971.8434
3233.89912,1000,972.266073
3183.012976,1000,972.686236
3118.176796,1000,973.099461
3139.414969,1000,973.52364
3175.30035,1000,973.94167
3167.270731,1000,974.344351
3171.114814,1000,974.7665
3143.598457,1000,975.178232
2770.736044,803,975.508881
3194.142044,1000,975.932205
3183.147872,1000,976.357867
1973.444288,584,976.610341
3166.832051,1000,977.037024
3173.558203,1000,977.460718
3246.03315,1000,977.872965
3201.966649,1000,978.291626
3096.904641,1000,978.708705
3188.066527,1000,979.132245
3180.857345,1000,979.564692
3146.293123,1000,979.994731
3123.769392,1000,980.415859
2443.016848,745,980.706683
3074.590627,1000,981.132281
3160.053222,1000,984.43468
3230.021273,1000,984.841787
3155.670259,1000,985.251871
1292.256855,387,985.410264
3102.511215,1000,985.825397
3095.714154,1000,986.238193
3058.060727,1000,986.642794
1176.044773,348,986.791464
3182.128808,1000,987.21675
3181.565279,1000,987.641569
3240.249059,1000,988.065852
3199.056284,1000,988.486568
3163.747377,1000,988.912001
959.459655,292,989.037015
3190.439261,1000,989.462436
3137.66747,1000,989.874406
3099.790615,1000,990.302553
3150.021075,1000,990.726162
3164.870942,1000,991.149082
3217.27073,1000,991.573165
3107.357118,1000,991.986767
3125.408475,1000,992.392444
3184.479707,1000,992.796408
3228.455863,1000,993.203782
3254.772704,1000,993.61173
3159.335386,1000,994.018016
3101.840063,1000,994.42366
3119.15148,1000,994.828361
3148.51588,1000,995.231807
3094.590018,1000,995.636053
3169.159262,1000,996.044546
3177.518166,1000,996.465741
